Date,Business Area,Region,Country,IT Sub Area,IT Area,Cost element name,Cost Element Group,Cost Element Sub Group,Actual
Sep,Infrastructure,Europe,Belgium,Productivity,Infrastructure,Purchased Software,Hardware & Software,Software,2298.94
Sep,Infrastructure,Europe,Belgium,Productivity,Infrastructure,Regular Salaries And Wages,Labor,Internal Labor,8077.5
Sep,Infrastructure,Europe,Belgium,Productivity,Infrastructure,Retirement Plan Match,Labor,Internal Labor,909.28
Sep,Infrastructure,Europe,Belgium,Productivity,Infrastructure,Salaries Deductions - Other,Other,Other,-25.26
Sep,Infrastructure,Europe,Belgium,Productivity,Infrastructure,Salaries Deductions Car,Other,Vehicles,-157.55
Sep,Infrastructure,Europe,Belgium,Productivity,Infrastructure,Telecom Services,Other,Telecomm,528.47
Sep,Infrastructure,Europe,Belgium,Productivity,Infrastructure,Training,Other,Training,205.84
Sep,Infrastructure,Europe,Belgium,Productivity,Infrastructure,Travel Expense,Other,Travel,1308.98
Sep,Infrastructure,Europe,Belgium,Productivity,Infrastructure,Travel Expense-Hotel,Other,Travel,2375.56
Sep,Infrastructure,Europe,Belgium,Productivity,Infrastructure,Vacation,Labor,Internal Labor,-1199.59
Sep,Infrastructure,Europe,Belgium,Productivity,Infrastructure,Vehicle - Travel,Other,Travel,1374.23
Sep,Infrastructure,Europe,Belgium,Productivity,Infrastructure,Vehicle Fuel,Other,Vehicles,281.78
Sep,Infrastructure,Europe,France,Productivity,Infrastructure,Computer Rental,Hardware & Software,Hardware,183046.52
Sep,Infrastructure,Europe,France,Productivity,Infrastructure,Employee Benefits,Labor,Internal Labor,792.04
Sep,Infrastructure,Europe,France,Productivity,Infrastructure,Field Engineering,Hardware & Software,Hardware Maintenance,4589.7
Sep,Infrastructure,Europe,France,Productivity,Infrastructure,Fixed Assets,Depr & Amort,Depreciation,5500.99
Sep,Infrastructure,Europe,France,Productivity,Infrastructure,Other Bonuses,Labor,Internal Labor,35.33
Sep,Infrastructure,Europe,France,Productivity,Infrastructure,Outsourcing,Labor,External Labor,72610.03
Sep,Infrastructure,Europe,France,Productivity,Infrastructure,Payroll Taxes - Extra,Labor,Internal Labor,317.54
Sep,Infrastructure,Europe,France,Productivity,Infrastructure,Payroll Taxes - Other,Labor,Internal Labor,286.8
Sep,Infrastructure,Europe,France,Productivity,Infrastructure,Payroll Taxes - Retirement,Labor,Internal Labor,636.26
Sep,Infrastructure,Europe,France,Productivity,Infrastructure,Payroll Taxes - Salaries,Labor,Internal Labor,1983.76
Sep,Infrastructure,Europe,France,Productivity,Infrastructure,Payroll Taxes - Variable Comp,Labor,Internal Labor,264.87
Sep,Infrastructure,Europe,France,Productivity,Infrastructure,Regular Salaries And Wages,Labor,Internal Labor,7214.29
Sep,Infrastructure,Europe,France,Productivity,Infrastructure,Software,Depr & Amort,Amortization,225.49
Sep,Infrastructure,Europe,France,Productivity,Infrastructure,Telephone,Other,Telecomm,928.76
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Bonuses,Labor,Internal Labor,500.33
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Employee Transport,Labor,Internal Labor,131.98
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Fixed Assets,Depr & Amort,Depreciation,7884.43
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Payroll Taxes - Extra,Labor,Internal Labor,1460.93
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Payroll Taxes - Other,Labor,Internal Labor,1449.23
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Payroll Taxes - Retirement,Labor,Internal Labor,3266.61
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,9844.98
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Payroll Taxes - Variable Comp,Labor,Internal Labor,1166.33
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Professional Services,Labor,External Labor,156178.05
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Recurring,Other,Other,26501.87
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Regular Salaries And Wages,Labor,Internal Labor,36511.41
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Telephone,Other,Telecomm,806.86
Sep,Infrastructure,Europe,Ireland,Productivity,Infrastructure,Materials,Other,Supplies,53208.42
Sep,Infrastructure,Europe,Ireland,Productivity,Infrastructure,Overtime,Labor,External Labor,36812.41
Sep,Infrastructure,Europe,Italy,Productivity,Infrastructure,Administrative Service,Shared Services,Outbound Allocations,-865.98
Sep,Infrastructure,Europe,Italy,Productivity,Infrastructure,Fixed Assets,Depr & Amort,Depreciation,56766.93
Sep,Infrastructure,Europe,Italy,Productivity,Infrastructure,Food Charges,Other,Other,24.1
Sep,Infrastructure,Europe,Italy,Productivity,Infrastructure,Indemnification and Separation Allowance,Other,Severance,534.43
Sep,Infrastructure,Europe,Italy,Productivity,Infrastructure,Insurance,Labor,Internal Labor,505.16
Sep,Infrastructure,Europe,Italy,Productivity,Infrastructure,Materials,Other,Supplies,634.89
Sep,Infrastructure,Europe,Italy,Productivity,Infrastructure,Other ( + Tax ),Labor,Internal Labor,-580.24
Sep,Infrastructure,Europe,Italy,Productivity,Infrastructure,Other Events,Other,Other,15876.3
Sep,Infrastructure,Europe,Italy,Productivity,Infrastructure,Payroll Taxes - Salaries,Labor,Internal Labor,2588.82
Sep,Infrastructure,Europe,Italy,Productivity,Infrastructure,Professional Services,Labor,External Labor,66763.18
Sep,Infrastructure,Europe,Italy,Productivity,Infrastructure,Regular Salaries And Wages,Labor,Internal Labor,8136.94
Sep,Infrastructure,Europe,Italy,Productivity,Infrastructure,Rented Equipment,Shared Services,Inbound Allocations,-0.47
Sep,Infrastructure,Europe,Italy,Productivity,Infrastructure,Software,Depr & Amort,Amortization,5803.83
Sep,Infrastructure,Europe,Italy,Productivity,Infrastructure,Software Maintenance,Hardware & Software,Software Maintenance,3991.79
Sep,Infrastructure,Europe,Italy,Productivity,Infrastructure,Subscriptions,Other,Other,99.44
Sep,Infrastructure,Europe,Italy,Productivity,Infrastructure,Telecom Services,Other,Telecomm,34498.4
Sep,Infrastructure,Europe,Italy,Productivity,Infrastructure,Telephone,Other,Telecomm,659.79
Sep,Infrastructure,Europe,Italy,Productivity,Infrastructure,Unscheduled Overtime,Labor,Internal Labor,65.25
Sep,Infrastructure,Europe,Italy,Productivity,Infrastructure,Utilities,Other,Other,310.31
Sep,Infrastructure,Europe,Italy,Productivity,Infrastructure,Vacation,Labor,Internal Labor,-1972.93
Sep,Infrastructure,Europe,Italy,Productivity,Infrastructure,Variable Salaries And Wages,Labor,Internal Labor,19.18
Sep,BU,Europe,France,Distribution,BU Support,Bonuses,Labor,Internal Labor,595.45
Sep,BU,Europe,France,Distribution,BU Support,Employee Benefits,Labor,Internal Labor,3329.12
Sep,BU,Europe,France,Distribution,BU Support,Other Bonuses,Labor,Internal Labor,-26697.27
Sep,BU,Europe,France,Distribution,BU Support,Payroll Taxes - Extra,Labor,Internal Labor,1602.62
Sep,BU,Europe,France,Distribution,BU Support,Payroll Taxes - Other,Labor,Internal Labor,1247.95
Sep,BU,Europe,France,Distribution,BU Support,Payroll Taxes - Retirement,Labor,Internal Labor,2769.03
Sep,BU,Europe,France,Distribution,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,-3387.4
Sep,BU,Europe,France,Distribution,BU Support,Payroll Taxes - Variable Comp,Labor,Internal Labor,1162.3
Sep,BU,Europe,France,Distribution,BU Support,Regular Salaries And Wages,Labor,Internal Labor,31704.87
Sep,BU,Europe,France,Distribution,BU Support,Software Maintenance,Hardware & Software,Software Maintenance,-3317.62
Sep,Infrastructure,Canada,Canada,Productivity,Infrastructure,Administrative,Shared Services,Inbound Allocations,9163.24
Sep,Infrastructure,Canada,Canada,Productivity,Infrastructure,FP&A,Shared Services,Inbound Allocations,-9163.24
Sep,Infrastructure,Canada,Canada,Productivity,Infrastructure,Fixed Assets,Depr & Amort,Depreciation,3.47
Sep,Infrastructure,Canada,Canada,Productivity,Infrastructure,Materials,Other,Supplies,7086.32
Sep,Infrastructure,Canada,Canada,Productivity,Infrastructure,Messenger Services,Other,Other,8761.42
Sep,Infrastructure,Canada,Canada,Productivity,Infrastructure,Professional Services,Labor,External Labor,18086.7
Sep,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Purchased Software,Hardware & Software,Software,194703.03
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Field Engineering,Hardware & Software,Hardware Maintenance,5073.49
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Fixed Assets,Depr & Amort,Depreciation,30312.36
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Non CAPEX Equipment,Hardware & Software,Hardware,284.34
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Outsourcing,Labor,External Labor,-15774.31
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Software Maintenance,Hardware & Software,Software Maintenance,10040.62
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Sub Contract Labor,Labor,External Labor,8255.71
Sep,Manufacturing,Europe,France,Manufacturing,BU Support,Telephone,Other,Telecomm,25086.04
Sep,Office & Administrative,Europe,France,R2,Functional,Outsourcing,Labor,External Labor,8710.72
Sep,Office & Administrative,Europe,France,R2,Functional,Software Maintenance,Hardware & Software,Software Maintenance,3746.14
Sep,Office & Administrative,USA,USA,R2,Functional,Property Taxes,Other,Taxes,24.97
Sep,BU,Europe,Belgium,Distribution,BU Support,Adjustments,Labor,Internal Labor,1604.63
Sep,BU,Europe,Belgium,Distribution,BU Support,Bonuses,Labor,Internal Labor,3632.79
Sep,BU,Europe,Belgium,Distribution,BU Support,Employee Wellness,Labor,Internal Labor,603.13
Sep,BU,Europe,Belgium,Distribution,BU Support,Fixed Assets,Depr & Amort,Depreciation,57.78
Sep,BU,Europe,Belgium,Distribution,BU Support,Food Expense,Other,Other,303.09
Sep,BU,Europe,Belgium,Distribution,BU Support,Insurance,Labor,Internal Labor,609.07
Sep,BU,Europe,Belgium,Distribution,BU Support,Interest,Other,Vehicles,161.74
Sep,BU,Europe,Belgium,Distribution,BU Support,Lease,Other,Vehicles,970.68
Sep,BU,Europe,Belgium,Distribution,BU Support,Matching,Other,Other,-77.79
Sep,BU,Europe,Belgium,Distribution,BU Support,Materials,Other,Supplies,1306.64
Sep,BU,Europe,Belgium,Distribution,BU Support,Other ( - Tax ),Labor,Internal Labor,288.66
Sep,BU,Europe,Belgium,Distribution,BU Support,Outside Services,Labor,External Labor,99.4
Sep,BU,Europe,Belgium,Distribution,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,6528.88
Sep,BU,Europe,Belgium,Distribution,BU Support,Regular Salaries And Wages,Labor,Internal Labor,14486.11
Sep,BU,Europe,Belgium,Distribution,BU Support,Retirement Plan Match,Labor,Internal Labor,2019.18
Sep,BU,Europe,Belgium,Distribution,BU Support,Salaries Deductions - Other,Other,Other,-25.26
Sep,BU,Europe,Belgium,Distribution,BU Support,Salaries Deductions Car,Other,Vehicles,-178.57
Sep,BU,Europe,Belgium,Distribution,BU Support,Telecom Services,Other,Telecomm,138.77
Sep,BU,Europe,Belgium,Distribution,BU Support,Travel Allowance,Other,Travel,262.68
Sep,BU,Europe,Belgium,Distribution,BU Support,Travel Expense,Other,Travel,384.42
Sep,BU,Europe,Belgium,Distribution,BU Support,Vacation,Labor,Internal Labor,-719.76
Sep,BU,Europe,Belgium,Distribution,BU Support,Vehicle Fuel,Other,Vehicles,281.78
Sep,BU,Europe,Spain,R3,Functional,Payroll Taxes - Salaries,Labor,Internal Labor,1440.56
Sep,BU,Europe,Spain,R3,Functional,Regular Salaries And Wages,Labor,Internal Labor,6270.2
Sep,BU,Europe,Spain,R3,Functional,Retirement Plan Match,Labor,Internal Labor,132.87
Sep,BU,Europe,Switzerland,Distribution,BU Support,Bonuses,Labor,Internal Labor,1372.7
Sep,BU,Europe,Switzerland,Distribution,BU Support,Employee Benefits,Labor,Internal Labor,220.22
Sep,BU,Europe,Switzerland,Distribution,BU Support,Insurance,Labor,Internal Labor,1287.18
Sep,BU,Europe,Switzerland,Distribution,BU Support,Payroll Taxes - Non-Domestic,Labor,Internal Labor,1298.49
Sep,BU,Europe,Switzerland,Distribution,BU Support,Regular Salaries And Wages,Labor,Internal Labor,16638.73
Sep,BU,Europe,Switzerland,Distribution,BU Support,Retirement Plan Match,Labor,Internal Labor,2505.78
Sep,BU,Europe,Switzerland,Distribution,BU Support,Telephone,Other,Telecomm,138.38
Sep,BU,Europe,Switzerland,Distribution,BU Support,Travel Expense,Other,Travel,5435.67
Sep,Distribution,USA,USA,Portfolio Management,Governance,Bonuses,Labor,Internal Labor,14597.06
Sep,Distribution,USA,USA,Portfolio Management,Governance,Individual Performance Recognition,Other,Employee Performance,300
Sep,Distribution,USA,USA,Portfolio Management,Governance,Insurance,Labor,Internal Labor,13350.06
Sep,Distribution,USA,USA,Portfolio Management,Governance,Materials,Other,Supplies,84.52
Sep,Distribution,USA,USA,Portfolio Management,Governance,Memberships,Other,Other,26525
Sep,Distribution,USA,USA,Portfolio Management,Governance,Outsourcing,Labor,External Labor,11670
Sep,Distribution,USA,USA,Portfolio Management,Governance,Payroll Taxes - Salaries,Labor,Internal Labor,7576.2
Sep,Distribution,USA,USA,Portfolio Management,Governance,Purchased Software,Hardware & Software,Software,18.76
Sep,Distribution,USA,USA,Portfolio Management,Governance,Regular Salaries And Wages,Labor,Internal Labor,119048.13
Sep,Distribution,USA,USA,Portfolio Management,Governance,Retirement Medical,Labor,Internal Labor,13480.98
Sep,Distribution,USA,USA,Portfolio Management,Governance,Retirement Plan Match,Labor,Internal Labor,13235.41
Sep,Distribution,USA,USA,Portfolio Management,Governance,Savings Plan,Labor,Internal Labor,6267.88
Sep,Distribution,USA,USA,Portfolio Management,Governance,Software Maintenance,Hardware & Software,Software Maintenance,13.6
Sep,Distribution,USA,USA,Portfolio Management,Governance,Telecom,Other,Telecomm,1334.85
Sep,Distribution,USA,USA,Portfolio Management,Governance,Transportation - Air,Other,Other,14.98
Sep,Infrastructure,Europe,Germany,Productivity,Infrastructure,Bonuses,Labor,Internal Labor,560.43
Sep,Infrastructure,Europe,Germany,Productivity,Infrastructure,Computer Rental,Hardware & Software,Hardware,125440.86
Sep,Infrastructure,Europe,Germany,Productivity,Infrastructure,Contractors,Labor,External Labor,30802.34
Sep,Infrastructure,Europe,Germany,Productivity,Infrastructure,Employee Benefits,Labor,Internal Labor,-212.48
Sep,Infrastructure,Europe,Germany,Productivity,Infrastructure,Employee Wellness,Labor,Internal Labor,-7025.71
Sep,Infrastructure,Europe,Germany,Productivity,Infrastructure,Fixed Assets,Depr & Amort,Depreciation,15688.19
Sep,Infrastructure,Europe,Germany,Productivity,Infrastructure,IT,Shared Services,Inbound Allocations,-5292.09
Sep,Infrastructure,Europe,Germany,Productivity,Infrastructure,Materials,Other,Supplies,31144.79
Sep,Infrastructure,Europe,Germany,Productivity,Infrastructure,Non CAPEX Equipment,Hardware & Software,Hardware,27858.51
Sep,Infrastructure,Europe,Germany,Productivity,Infrastructure,Other ( - Tax ),Labor,Internal Labor,779.38
Sep,Infrastructure,Europe,Germany,Productivity,Infrastructure,Other Bonuses,Labor,Internal Labor,1470.72
Sep,Infrastructure,Europe,Germany,Productivity,Infrastructure,Professional Services,Labor,External Labor,150420.51
Sep,Infrastructure,Europe,Germany,Productivity,Infrastructure,Regular Salaries And Wages,Labor,Internal Labor,-29777.91
Sep,Infrastructure,Europe,Germany,Productivity,Infrastructure,Retirement Plan Match,Labor,Internal Labor,9108.67
Sep,Infrastructure,Europe,Germany,Productivity,Infrastructure,Telephone,Other,Telecomm,-447.2
Sep,Infrastructure,Europe,Germany,Productivity,Infrastructure,Temps,Labor,Internal Labor,7777.57
Sep,Infrastructure,Europe,Germany,Productivity,Infrastructure,Training,Other,Training,1388.17
Sep,Infrastructure,Europe,Germany,Productivity,Infrastructure,Vacation,Labor,Internal Labor,147.22
Sep,Infrastructure,Europe,United Kingdom,Networking,Infrastructure,Auto Insurance,Other,Vehicles,90.54
Sep,Infrastructure,Europe,United Kingdom,Networking,Infrastructure,Bonuses,Labor,Internal Labor,1695.91
Sep,Infrastructure,Europe,United Kingdom,Networking,Infrastructure,Computer Rental,Hardware & Software,Hardware,505283.75
Sep,Infrastructure,Europe,United Kingdom,Networking,Infrastructure,Contractors,Labor,External Labor,2424.36
Sep,Infrastructure,Europe,United Kingdom,Networking,Infrastructure,Fixed Assets,Depr & Amort,Depreciation,13339.7
Sep,Infrastructure,Europe,United Kingdom,Networking,Infrastructure,Lease,Other,Vehicles,-1439.75
Sep,Infrastructure,Europe,United Kingdom,Networking,Infrastructure,Machine/Equipment Rental,Hardware & Software,Hardware,17703.94
Sep,Infrastructure,Europe,United Kingdom,Networking,Infrastructure,Other Miscellaneous Expense,Other,Other,453.17
Sep,Infrastructure,Europe,United Kingdom,Networking,Infrastructure,Payroll Taxes - Salaries,Labor,Internal Labor,4688.18
Sep,Infrastructure,Europe,United Kingdom,Networking,Infrastructure,Purchased Software,Hardware & Software,Software,82219.85
Sep,Infrastructure,Europe,United Kingdom,Networking,Infrastructure,Regular Salaries And Wages,Labor,Internal Labor,34168.15
Sep,Infrastructure,Europe,United Kingdom,Networking,Infrastructure,Settlements,Other,Project Expenses,12.53
Sep,Infrastructure,Europe,United Kingdom,Networking,Infrastructure,Telecom Services,Other,Telecomm,203207.2
Sep,Infrastructure,Europe,United Kingdom,Networking,Infrastructure,Telephone,Other,Telecomm,3570.02
Sep,Infrastructure,Europe,United Kingdom,Networking,Infrastructure,Travel Expense,Other,Travel,330.35
Sep,Infrastructure,Europe,United Kingdom,Networking,Infrastructure,Vehicle Fuel,Other,Vehicles,1571.91
Sep,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Auto Insurance,Other,Vehicles,30.37
Sep,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Bonuses,Labor,Internal Labor,1456.28
Sep,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Computer Hardware,Hardware & Software,Hardware,32007.69
Sep,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Contractors,Labor,External Labor,11591.29
Sep,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Fixed Assets,Depr & Amort,Depreciation,36.96
